Datetime,Discharge
2019-05-13 00:30,6170
2019-05-13 00:45,6240
2019-05-13 01:00,6220
2019-05-13 01:15,6120
2019-05-13 01:30,6150
2019-05-13 01:45,6140
2019-05-13 02:00,6140
2019-05-13 02:15,6030
2019-05-13 02:30,6140
2019-05-13 02:45,6120
2019-05-13 03:00,6150
2019-05-13 03:15,6100
2019-05-13 03:30,6070
2019-05-13 03:45,6140
2019-05-13 04:00,6070
2019-05-13 04:15,6070
2019-05-13 04:30,6100
2019-05-13 04:45,6070
2019-05-13 05:00,6100
2019-05-13 05:15,6120
2019-05-13 05:30,6050
2019-05-13 05:45,6140
2019-05-13 06:00,6020
2019-05-13 06:15,6090
2019-05-13 06:30,6020
2019-05-13 06:45,6030
2019-05-13 07:00,6120
2019-05-13 07:15,6070
2019-05-13 07:30,6020
2019-05-13 07:45,6070
2019-05-13 08:00,6120
2019-05-13 08:15,6150
2019-05-13 08:30,6170
2019-05-13 08:45,6120
2019-05-13 09:00,6140
2019-05-13 09:15,6140
2019-05-13 09:30,6140
2019-05-13 09:45,6100
2019-05-13 10:00,6120
2019-05-13 10:15,6120
2019-05-13 10:30,6190
2019-05-13 10:45,6170
2019-05-13 11:00,6190
2019-05-13 11:15,6190
2019-05-13 11:30,6160
2019-05-13 11:45,6090
2019-05-13 12:00,6170
2019-05-13 12:15,6140
2019-05-13 12:30,6160
2019-05-13 12:45,6260
2019-05-13 13:00,6210
2019-05-13 13:15,6170
2019-05-13 13:30,6140
2019-05-13 13:45,6120
2019-05-13 14:00,6240
2019-05-13 14:15,6120
2019-05-13 14:30,6190
2019-05-13 14:45,6240
2019-05-13 15:00,6210
2019-05-13 15:15,6190
2019-05-13 15:30,6210
2019-05-13 15:45,6190
2019-05-13 16:00,6140
2019-05-13 16:15,6170
2019-05-13 16:30,6170
2019-05-13 16:45,6070
2019-05-13 17:00,6230
2019-05-13 17:15,6120
2019-05-13 17:30,6210
2019-05-13 17:45,6120
2019-05-13 18:00,6140
2019-05-13 18:15,6140
2019-05-13 18:30,6160
2019-05-13 18:45,6050
2019-05-13 19:00,6140
2019-05-13 19:15,6070
2019-05-13 19:30,6090
2019-05-13 19:45,6070
2019-05-13 20:00,6140
2019-05-13 20:15,6100
2019-05-13 20:30,6140
2019-05-13 20:45,6090
2019-05-13 21:00,6070
2019-05-13 21:15,6070
2019-05-13 21:30,6070
2019-05-13 21:45,5980
2019-05-13 22:00,5980
2019-05-13 22:15,6020
2019-05-13 22:30,6040
2019-05-13 22:45,6050
2019-05-13 23:00,6020
2019-05-13 23:15,5950
2019-05-13 23:30,6000
2019-05-13 23:45,5950
2019-05-14 00:00,5920
2019-05-14 00:15,6000
2019-05-14 00:30,5970
2019-05-14 00:45,5990
2019-05-14 01:00,5990
2019-05-14 01:15,5970
2019-05-14 01:30,6000
2019-05-14 01:45,5920
2019-05-14 02:00,5950
2019-05-14 02:15,5950
2019-05-14 02:30,5870
2019-05-14 02:45,5900
2019-05-14 03:00,5920
2019-05-14 03:15,5870
2019-05-14 03:30,5830
2019-05-14 03:45,5830
2019-05-14 04:00,5900
2019-05-14 04:15,5900
2019-05-14 04:30,5930
2019-05-14 04:45,5830
2019-05-14 05:00,5870
2019-05-14 05:15,5850
2019-05-14 05:30,5870
2019-05-14 05:45,5820
2019-05-14 06:00,5850
2019-05-14 06:15,5900
2019-05-14 06:30,5800
2019-05-14 06:45,5830
2019-05-14 07:00,5870
2019-05-14 07:15,5850
2019-05-14 07:30,5830
2019-05-14 07:45,5770
2019-05-14 08:00,5870
2019-05-14 08:15,5800
2019-05-14 08:30,5880
2019-05-14 08:45,5870
2019-05-14 09:00,5800
2019-05-14 09:15,5830
2019-05-14 09:30,5900
2019-05-14 09:45,5920
2019-05-14 10:00,5880
2019-05-14 10:15,5850
2019-05-14 10:30,5830
2019-05-14 10:45,5820
2019-05-14 11:00,5820
2019-05-14 11:15,5820
2019-05-14 11:30,5830
2019-05-14 11:45,5850
2019-05-14 12:00,5900
2019-05-14 12:15,5800
2019-05-14 12:30,5820
2019-05-14 12:45,5880
2019-05-14 13:00,5780
2019-05-14 13:15,5820
2019-05-14 13:30,5830
2019-05-14 13:45,5830
2019-05-14 14:00,5880
2019-05-14 14:15,5830
2019-05-14 14:30,5820
2019-05-14 14:45,5800
2019-05-14 15:00,5770
2019-05-14 15:15,5820
2019-05-14 15:30,5820
2019-05-14 15:45,5870
2019-05-14 16:00,5820
2019-05-14 16:15,5820
2019-05-14 16:30,5770
2019-05-14 16:45,5870
2019-05-14 17:00,5850
2019-05-14 17:15,5850
2019-05-14 17:30,5800
2019-05-14 17:45,5870
2019-05-14 18:00,5800
2019-05-14 18:15,5830
2019-05-14 18:30,5800
2019-05-14 18:45,5780
2019-05-14 19:00,5870
2019-05-14 19:15,5780
2019-05-14 19:30,5820
2019-05-14 19:45,5780
2019-05-14 20:00,5900
2019-05-14 20:15,5820
2019-05-14 20:30,5890
2019-05-14 20:45,5850
2019-05-14 21:00,5820
2019-05-14 21:15,5770
2019-05-14 21:30,5870
2019-05-14 21:45,5850
2019-05-14 22:00,5870
2019-05-14 22:15,5800
2019-05-14 22:30,5770
2019-05-14 22:45,5800
2019-05-14 23:00,5840
2019-05-14 23:15,5840
2019-05-14 23:30,5850
2019-05-14 23:45,5730
2019-05-15 00:00,5780
2019-05-15 00:15,5730
2019-05-15 00:30,5770
2019-05-15 00:45,5780
2019-05-15 01:00,5800
2019-05-15 01:15,5790
2019-05-15 01:30,5840
2019-05-15 01:45,5840
2019-05-15 02:00,5800
2019-05-15 02:15,5790
2019-05-15 02:30,5770
2019-05-15 02:45,5740
2019-05-15 03:00,5770
2019-05-15 03:15,5790
2019-05-15 03:30,5790
2019-05-15 03:45,5790
2019-05-15 04:00,5740
2019-05-15 04:15,5790
2019-05-15 04:30,5740
2019-05-15 04:45,5770
2019-05-15 05:00,5720
2019-05-15 05:15,5720
2019-05-15 05:30,5770
2019-05-15 05:45,5720
2019-05-15 06:00,5720
2019-05-15 06:15,5740
2019-05-15 06:30,5700
2019-05-15 06:45,5770
2019-05-15 07:00,5790
2019-05-15 07:15,5700
2019-05-15 07:30,5720
2019-05-15 07:45,5700
2019-05-15 08:00,5740
2019-05-15 08:15,5740
2019-05-15 08:30,5720
2019-05-15 08:45,5750
2019-05-15 09:00,5790
2019-05-15 09:15,5820
2019-05-15 09:30,5740
2019-05-15 09:45,5740
2019-05-15 10:00,5790
2019-05-15 10:15,5840
2019-05-15 10:30,5750
2019-05-15 10:45,5740
2019-05-15 11:00,5740
2019-05-15 11:15,5770
2019-05-15 11:30,5840
2019-05-15 11:45,5790
2019-05-15 12:00,5700
2019-05-15 12:15,5770
2019-05-15 12:30,5770
2019-05-15 12:45,5800
2019-05-15 13:00,5790
2019-05-15 13:15,5820
2019-05-15 13:30,5740
2019-05-15 13:45,5790
2019-05-15 14:00,5840
2019-05-15 14:15,5800
2019-05-15 14:30,5840
2019-05-15 14:45,5800
2019-05-15 15:00,5820
2019-05-15 15:15,5800
2019-05-15 15:30,5800
2019-05-15 15:45,5790
2019-05-15 16:00,5870
2019-05-15 16:15,5800
2019-05-15 16:30,5850
2019-05-15 16:45,5850
2019-05-15 17:00,5850
2019-05-15 17:15,5790
2019-05-15 17:30,5890
2019-05-15 17:45,5890
2019-05-15 18:00,5820
2019-05-15 18:15,5890
2019-05-15 18:30,5870
2019-05-15 18:45,5940
2019-05-15 19:00,5870
2019-05-15 19:15,5870
2019-05-15 19:30,5870
2019-05-15 19:45,6010
2019-05-15 20:00,5890
2019-05-15 20:15,5940
2019-05-15 20:30,5940
2019-05-15 20:45,6010
2019-05-15 21:00,6010
2019-05-15 21:15,6080
2019-05-15 21:30,6020
2019-05-15 21:45,6040
2019-05-15 22:00,6090
2019-05-15 22:15,6110
2019-05-15 22:30,6090
2019-05-15 22:45,6110
2019-05-15 23:00,6180
2019-05-15 23:15,6140
2019-05-15 23:30,6180
2019-05-15 23:45,6210
2019-05-16 00:00,6230
2019-05-16 00:15,6270
2019-05-16 00:30,6280
2019-05-16 00:45,6340
2019-05-16 01:00,6390
2019-05-16 01:15,6440
2019-05-16 01:30,6420
2019-05-16 01:45,6480
2019-05-16 02:00,6510
2019-05-16 02:15,6620
2019-05-16 02:30,6640
2019-05-16 02:45,6660
2019-05-16 03:00,6730
2019-05-16 03:15,6760
2019-05-16 03:30,6870
2019-05-16 03:45,6870
2019-05-16 04:00,6950
2019-05-16 04:15,6980
2019-05-16 04:30,7000
2019-05-16 04:45,7060
2019-05-16 05:00,7080
2019-05-16 05:15,7190
2019-05-16 05:30,7260
2019-05-16 05:45,7320
2019-05-16 06:00,7320
2019-05-16 06:15,7470
2019-05-16 06:30,7610
2019-05-16 06:45,7630
2019-05-16 07:00,7680
2019-05-16 07:15,7860
2019-05-16 07:30,8020
2019-05-16 07:45,8160
2019-05-16 08:00,8280
2019-05-16 08:15,8320
2019-05-16 08:30,8520
2019-05-16 08:45,8600
2019-05-16 09:00,8690
2019-05-16 09:15,8900
2019-05-16 09:30,8980
2019-05-16 09:45,9280
2019-05-16 10:00,9380
2019-05-16 10:15,9510
2019-05-16 10:30,9730
2019-05-16 10:45,9730
2019-05-16 11:00,9950
2019-05-16 11:15,9950
2019-05-16 11:30,10200
2019-05-16 11:45,10300
2019-05-16 12:00,10400
2019-05-16 12:15,10400
2019-05-16 12:30,10500
2019-05-16 12:45,10600
2019-05-16 13:00,10600
2019-05-16 13:15,10700
2019-05-16 13:30,10700
2019-05-16 13:45,10800
2019-05-16 14:00,10900
2019-05-16 14:15,10900
2019-05-16 14:30,10800
2019-05-16 14:45,11000
2019-05-16 15:00,10900
2019-05-16 15:15,10900
2019-05-16 15:30,11000
2019-05-16 15:45,11000
2019-05-16 16:00,10800
2019-05-16 16:15,10900
2019-05-16 16:30,10900
2019-05-16 16:45,10900
2019-05-16 17:00,10900
2019-05-16 17:15,10800
2019-05-16 17:30,10800
2019-05-16 17:45,10800
2019-05-16 18:00,10600
2019-05-16 18:15,10700
2019-05-16 18:30,10600
2019-05-16 18:45,10600
2019-05-16 19:00,10500
2019-05-16 19:15,10400
2019-05-16 19:30,10400
2019-05-16 19:45,10300
2019-05-16 20:00,10300
2019-05-16 20:15,10200
2019-05-16 20:30,10100
2019-05-16 20:45,10100
2019-05-16 21:00,9980
2019-05-16 21:15,9860
2019-05-16 21:30,9930
2019-05-16 21:45,9750
2019-05-16 22:00,9840
2019-05-16 22:15,9800
2019-05-16 22:30,9780
2019-05-16 22:45,9690
2019-05-16 23:00,9560
2019-05-16 23:15,9690
2019-05-16 23:30,9620
2019-05-16 23:45,9560
2019-05-17 00:00,9430
2019-05-17 00:15,9540
2019-05-17 00:30,9490
2019-05-17 00:45,9430
2019-05-17 01:00,9430
2019-05-17 01:15,9410
2019-05-17 01:30,9410
2019-05-17 01:45,9410
2019-05-17 02:00,9410
2019-05-17 02:15,9340
2019-05-17 02:30,9430
2019-05-17 02:45,9450
2019-05-17 03:00,9430
2019-05-17 03:15,9450
2019-05-17 03:30,9430
2019-05-17 03:45,9450
2019-05-17 04:00,9520
2019-05-17 04:15,9520
2019-05-17 04:30,9430
2019-05-17 04:45,9470
2019-05-17 05:00,9390
2019-05-17 05:15,9540
2019-05-17 05:30,9540
2019-05-17 05:45,9410
2019-05-17 06:00,9540
2019-05-17 06:15,9670
2019-05-17 06:30,9520
2019-05-17 06:45,9670
2019-05-17 07:00,9620
2019-05-17 07:15,9710
2019-05-17 07:30,9780
2019-05-17 07:45,9730
2019-05-17 08:00,9670
2019-05-17 08:15,9780
2019-05-17 08:30,9800
2019-05-17 08:45,9820
2019-05-17 09:00,9840
2019-05-17 09:15,9780
2019-05-17 09:30,9780
2019-05-17 09:45,9760
2019-05-17 10:00,9690
2019-05-17 10:15,9730
2019-05-17 10:30,9730
2019-05-17 10:45,9710
2019-05-17 11:00,9800
2019-05-17 11:15,9670
2019-05-17 11:30,9710
2019-05-17 11:45,9730
2019-05-17 12:00,9650
2019-05-17 12:15,9670
2019-05-17 12:30,9580
2019-05-17 12:45,9580
2019-05-17 13:00,9580
2019-05-17 13:15,9560
2019-05-17 13:30,9560
2019-05-17 13:45,9540
2019-05-17 14:00,9600
2019-05-17 14:15,9560
2019-05-17 14:30,9540
2019-05-17 14:45,9560
2019-05-17 15:00,9540
2019-05-17 15:15,9520
2019-05-17 15:30,9450
2019-05-17 15:45,9540
2019-05-17 16:00,9520
2019-05-17 16:15,9500
2019-05-17 16:30,9390
2019-05-17 16:45,9450
2019-05-17 17:00,9390
2019-05-17 17:15,9390
2019-05-17 17:30,9340
2019-05-17 17:45,9300
2019-05-17 18:00,9320
2019-05-17 18:15,9320
2019-05-17 18:30,9220
2019-05-17 18:45,9190
2019-05-17 19:00,9220
2019-05-17 19:15,9150
2019-05-17 19:30,9150
2019-05-17 19:45,9090
2019-05-17 20:00,8960
2019-05-17 20:15,9090
2019-05-17 20:30,8980
2019-05-17 20:45,9030
2019-05-17 21:00,8980
2019-05-17 21:15,8880
2019-05-17 21:30,8800
2019-05-17 21:45,8800
2019-05-17 22:00,8820
2019-05-17 22:15,8750
2019-05-17 22:30,8690
2019-05-17 22:45,8800
2019-05-17 23:00,8630
2019-05-17 23:15,8670
2019-05-17 23:30,8530
2019-05-17 23:45,8590
2019-05-18 00:00,8590
2019-05-18 00:15,8510
2019-05-18 00:30,8550
2019-05-18 00:45,8430
2019-05-18 01:00,8430
2019-05-18 01:15,8380
2019-05-18 01:30,8320
2019-05-18 01:45,8300
2019-05-18 02:00,8280
2019-05-18 02:15,8220
2019-05-18 02:30,8240
2019-05-18 02:45,8260
2019-05-18 03:00,8120
2019-05-18 03:15,8160
2019-05-18 03:30,8120
2019-05-18 03:45,8120
2019-05-18 04:00,8080
2019-05-18 04:15,8040
2019-05-18 04:30,8040
2019-05-18 04:45,7980
2019-05-18 05:00,8020
2019-05-18 05:15,7980
2019-05-18 05:30,7940
2019-05-18 05:45,7930
2019-05-18 06:00,7940
2019-05-18 06:15,7850
2019-05-18 06:30,7750
2019-05-18 06:45,7790
2019-05-18 07:00,7810
2019-05-18 07:15,7910
2019-05-18 07:30,7750
2019-05-18 07:45,7790
2019-05-18 08:00,7830
2019-05-18 08:15,7790
2019-05-18 08:30,7830
2019-05-18 08:45,7810
2019-05-18 09:00,7830
2019-05-18 09:15,7590
2019-05-18 09:30,7790
2019-05-18 09:45,7710
2019-05-18 10:00,7770
2019-05-18 10:15,7750
2019-05-18 10:30,7790
2019-05-18 10:45,7690
2019-05-18 11:00,7730
2019-05-18 11:15,7730
2019-05-18 11:30,7750
2019-05-18 11:45,7730
2019-05-18 12:00,7750
2019-05-18 12:15,7730
2019-05-18 12:30,7810
2019-05-18 12:45,7690
2019-05-18 13:00,7710
2019-05-18 13:15,7830
2019-05-18 13:30,7750
2019-05-18 13:45,7790
2019-05-18 14:00,7750
2019-05-18 14:15,7750
2019-05-18 14:30,7730
2019-05-18 14:45,7810
2019-05-18 15:00,7750
2019-05-18 15:15,7670
2019-05-18 15:30,7710
2019-05-18 15:45,7770
2019-05-18 16:00,7710
2019-05-18 16:15,7830
2019-05-18 16:30,7890
2019-05-18 16:45,7790
2019-05-18 17:00,7830
2019-05-18 17:15,7870
2019-05-18 17:30,7870
2019-05-18 17:45,7910
2019-05-18 18:00,7830
2019-05-18 18:15,7930
2019-05-18 18:30,7970
2019-05-18 18:45,8010
2019-05-18 19:00,8050
2019-05-18 19:15,8090
2019-05-18 19:30,8110
2019-05-18 19:45,8070
2019-05-18 20:00,8130
2019-05-18 20:15,8090
2019-05-18 20:30,8230
2019-05-18 20:45,8090
2019-05-18 21:00,8230
2019-05-18 21:15,8250
2019-05-18 21:30,8270
2019-05-18 21:45,8310
2019-05-18 22:00,8290
2019-05-18 22:15,8410
2019-05-18 22:30,8350
2019-05-18 22:45,8490
2019-05-18 23:00,8410
2019-05-18 23:15,8470
2019-05-18 23:30,8450
2019-05-18 23:45,8550
2019-05-19 00:00,8550
2019-05-19 00:15,8550
2019-05-19 00:30,8670
2019-05-19 00:45,8590
2019-05-19 01:00,8700
2019-05-19 01:15,8740
2019-05-19 01:30,8720
2019-05-19 01:45,8760
2019-05-19 02:00,8740
2019-05-19 02:15,8840
2019-05-19 02:30,8900
2019-05-19 02:45,8920
2019-05-19 03:00,8970
2019-05-19 03:15,8970
2019-05-19 03:30,9030
2019-05-19 03:45,9090
2019-05-19 04:00,9030
2019-05-19 04:15,9160
2019-05-19 04:30,9090
2019-05-19 04:45,9200
2019-05-19 05:00,9330
2019-05-19 05:15,9350
2019-05-19 05:30,9310
2019-05-19 05:45,9440
2019-05-19 06:00,9440
2019-05-19 06:15,9540
2019-05-19 06:30,9590
2019-05-19 06:45,9670
2019-05-19 07:00,9630
2019-05-19 07:15,9740
2019-05-19 07:30,9740
2019-05-19 07:45,9780
2019-05-19 08:00,9850
2019-05-19 08:15,9780
2019-05-19 08:30,9960
2019-05-19 08:45,10000
2019-05-19 09:00,10100
2019-05-19 09:15,10200
2019-05-19 09:30,10200
2019-05-19 09:45,10100
2019-05-19 10:00,10200
2019-05-19 10:15,10200
2019-05-19 10:30,10300
2019-05-19 10:45,10400
2019-05-19 11:00,10600
2019-05-19 11:15,10600
2019-05-19 11:30,10700
2019-05-19 11:45,10700
2019-05-19 12:00,10600
2019-05-19 12:15,10800
2019-05-19 12:30,11000
2019-05-19 12:45,10900
2019-05-19 13:00,11000
2019-05-19 13:15,11100
2019-05-19 13:30,11300
2019-05-19 13:45,11300
2019-05-19 14:00,11400
2019-05-19 14:15,11400
2019-05-19 14:30,11500
2019-05-19 14:45,11600
2019-05-19 15:00,11700
2019-05-19 15:15,11700
2019-05-19 15:30,11800
2019-05-19 15:45,11900
2019-05-19 16:00,12000
2019-05-19 16:15,12100
2019-05-19 16:30,12300
2019-05-19 16:45,12300
2019-05-19 17:00,12300
2019-05-19 17:15,12600
2019-05-19 17:30,12600
2019-05-19 17:45,12700
2019-05-19 18:00,12900
2019-05-19 18:15,12900
2019-05-19 18:30,13000
2019-05-19 18:45,13000
2019-05-19 19:00,13200
2019-05-19 19:15,13300
2019-05-19 19:30,13300
2019-05-19 19:45,13400
2019-05-19 20:00,13500
2019-05-19 20:15,13600
2019-05-19 20:30,13600
2019-05-19 20:45,13700
2019-05-19 21:00,13800
2019-05-19 21:15,14000
2019-05-19 21:30,14000
2019-05-19 21:45,14100
2019-05-19 22:00,14200
2019-05-19 22:15,14200
2019-05-19 22:30,14400
2019-05-19 22:45,14400
2019-05-19 23:00,14500
2019-05-19 23:15,14400
2019-05-19 23:30,14500
2019-05-19 23:45,14500
2019-05-20 00:00,14500
2019-05-20 00:15,14700
2019-05-20 00:30,14600
2019-05-20 00:45,14600
2019-05-20 01:00,14700
2019-05-20 01:15,14600
2019-05-20 01:30,14700
2019-05-20 01:45,14800
2019-05-20 02:00,14500
2019-05-20 02:15,14800
2019-05-20 02:30,14700
2019-05-20 02:45,14700
2019-05-20 03:00,14700
2019-05-20 03:15,14600
2019-05-20 03:30,14600
2019-05-20 03:45,14600
2019-05-20 04:00,14600
2019-05-20 04:15,14600
2019-05-20 04:30,14700
2019-05-20 04:45,14600
2019-05-20 05:00,14500
2019-05-20 05:15,14700
2019-05-20 05:30,14500
2019-05-20 05:45,14500
2019-05-20 06:00,14400
2019-05-20 06:15,14400
2019-05-20 06:30,14400
2019-05-20 06:45,14300
2019-05-20 07:00,14200
2019-05-20 07:15,14200
2019-05-20 07:30,14100
2019-05-20 07:45,14000
2019-05-20 08:00,14000
2019-05-20 08:15,14100
2019-05-20 08:30,14100
2019-05-20 08:45,14000
2019-05-20 09:00,13900
2019-05-20 09:15,13900
2019-05-20 09:30,13800
2019-05-20 09:45,13800
2019-05-20 10:00,13800
2019-05-20 10:15,13700
2019-05-20 10:30,13700
2019-05-20 10:45,13600
2019-05-20 11:00,13600
2019-05-20 11:15,13500
2019-05-20 11:30,13600
2019-05-20 11:45,13500
2019-05-20 12:00,13500
2019-05-20 12:15,13300
2019-05-20 12:30,13300
2019-05-20 12:45,13300
2019-05-20 13:00,13300
2019-05-20 13:15,13200
2019-05-20 13:30,13200
2019-05-20 13:45,13100
2019-05-20 14:00,13100
2019-05-20 14:15,13000
2019-05-20 14:30,13100
2019-05-20 14:45,13100
2019-05-20 15:00,13100
2019-05-20 15:15,13000
2019-05-20 15:30,12800
2019-05-20 15:45,12800
2019-05-20 16:00,12900
2019-05-20 16:15,12900
2019-05-20 16:30,12700
2019-05-20 16:45,12800
2019-05-20 17:00,12700
2019-05-20 17:15,12600
2019-05-20 17:30,12600
2019-05-20 17:45,12600
2019-05-20 18:00,12500
2019-05-20 18:15,12400
2019-05-20 18:30,12400
2019-05-20 18:45,12300
2019-05-20 19:00,12300
2019-05-20 19:15,12200
2019-05-20 19:30,12100
2019-05-20 19:45,12100
2019-05-20 20:00,12000
2019-05-20 20:15,12000
2019-05-20 20:30,12000
2019-05-20 20:45,11900
2019-05-20 21:00,11900
2019-05-20 21:15,11900
2019-05-20 21:30,11900
2019-05-20 21:45,11900
2019-05-20 22:00,11900
2019-05-20 22:15,11700
2019-05-20 22:30,11800
2019-05-20 22:45,11700
2019-05-20 23:00,11600
2019-05-20 23:15,11600
2019-05-20 23:30,11600
2019-05-20 23:45,11600
2019-05-21 00:00,11500
2019-05-21 00:15,11400
2019-05-21 00:30,11500
2019-05-21 00:45,11600
2019-05-21 01:00,11400
2019-05-21 01:15,11300
2019-05-21 01:30,11200
2019-05-21 01:45,11300
2019-05-21 02:00,11100
2019-05-21 02:15,11100
2019-05-21 02:30,11100
2019-05-21 02:45,11000
2019-05-21 03:00,11000
2019-05-21 03:15,10800
2019-05-21 03:30,10900
2019-05-21 03:45,10900
2019-05-21 04:00,10800
2019-05-21 04:15,10800
2019-05-21 04:30,10800
2019-05-21 04:45,10700
2019-05-21 05:00,10700
2019-05-21 05:15,10700
2019-05-21 05:30,10700
2019-05-21 05:45,10600
2019-05-21 06:00,10800
2019-05-21 06:15,10600
2019-05-21 06:30,10600
2019-05-21 06:45,10600
2019-05-21 07:00,10600
2019-05-21 07:15,10600
2019-05-21 07:30,10600
2019-05-21 07:45,10500
2019-05-21 08:00,10500
2019-05-21 08:15,10600
2019-05-21 08:30,10600
2019-05-21 08:45,10500
2019-05-21 09:00,10500
2019-05-21 09:15,10500
2019-05-21 09:30,10500
2019-05-21 09:45,10500
2019-05-21 10:00,10500
2019-05-21 10:15,10500
2019-05-21 10:30,10300
2019-05-21 10:45,10500
2019-05-21 11:00,10500
2019-05-21 11:15,10500
2019-05-21 11:30,10600
2019-05-21 11:45,10400
2019-05-21 12:00,10400
2019-05-21 12:15,10400
2019-05-21 12:30,10500
2019-05-21 12:45,10600
2019-05-21 13:00,10600
2019-05-21 13:15,10600
2019-05-21 13:30,10500
2019-05-21 13:45,10500
2019-05-21 14:00,10600
2019-05-21 14:15,10600
2019-05-21 14:30,10600
2019-05-21 14:45,10600
2019-05-21 15:00,10600
2019-05-21 15:15,10600
2019-05-21 15:30,10700
2019-05-21 15:45,10700
2019-05-21 16:00,10800
2019-05-21 16:15,10800
2019-05-21 16:30,10800
2019-05-21 16:45,10800
2019-05-21 17:00,10800
2019-05-21 17:15,10900
2019-05-21 17:30,10900
2019-05-21 17:45,10900
2019-05-21 18:00,11000
2019-05-21 18:15,11100
2019-05-21 18:30,11100
2019-05-21 18:45,11200
2019-05-21 19:00,11200
2019-05-21 19:15,11300
2019-05-21 19:30,11200
2019-05-21 19:45,11300
2019-05-21 20:00,11500
2019-05-21 20:15,11400
2019-05-21 20:30,11600
2019-05-21 20:45,11600
2019-05-21 21:00,11600
2019-05-21 21:15,11700
2019-05-21 21:30,11700
2019-05-21 21:45,11700
2019-05-21 22:00,11600
2019-05-21 22:15,11700
2019-05-21 22:30,11700
2019-05-21 22:45,11700
2019-05-21 23:00,11700
2019-05-21 23:15,11700
2019-05-21 23:30,11700
2019-05-21 23:45,11800
2019-05-22 00:00,11800
2019-05-22 00:15,11800
2019-05-22 00:30,11700
2019-05-22 00:45,11900
2019-05-22 01:00,11800
2019-05-22 01:15,11800
2019-05-22 01:30,11800
2019-05-22 01:45,11900
2019-05-22 02:00,11800
2019-05-22 02:15,11900
2019-05-22 02:30,11800
2019-05-22 02:45,11900
2019-05-22 03:00,11800
2019-05-22 03:15,11800
2019-05-22 03:30,11800
2019-05-22 03:45,11900
2019-05-22 04:00,11800
2019-05-22 04:15,11800
2019-05-22 04:30,11800
2019-05-22 04:45,11800
2019-05-22 05:00,11800
2019-05-22 05:15,11800
2019-05-22 05:30,11700
2019-05-22 05:45,11500
2019-05-22 06:00,11700
2019-05-22 06:15,11700
2019-05-22 06:30,11600
2019-05-22 06:45,11600
2019-05-22 07:00,11500
2019-05-22 07:15,11500
2019-05-22 07:30,11600
2019-05-22 07:45,11500
2019-05-22 08:00,11500
2019-05-22 08:15,11400
2019-05-22 08:30,11400
2019-05-22 08:45,11400
2019-05-22 09:00,11400
2019-05-22 09:15,11400
2019-05-22 09:30,11400
2019-05-22 09:45,11400
2019-05-22 10:00,11300
2019-05-22 10:15,11200
2019-05-22 10:30,11200
2019-05-22 10:45,11200
2019-05-22 11:00,11300
2019-05-22 11:15,11100
2019-05-22 11:30,11100
2019-05-22 11:45,11100
2019-05-22 12:00,11100
2019-05-22 12:15,11100
2019-05-22 12:30,11000
2019-05-22 12:45,11100
2019-05-22 13:00,11000
2019-05-22 13:15,11000
2019-05-22 13:30,11000
2019-05-22 13:45,10800
2019-05-22 14:00,10900
2019-05-22 14:15,10800
2019-05-22 14:30,10800
2019-05-22 14:45,10800
2019-05-22 15:00,10800
2019-05-22 15:15,10700
2019-05-22 15:30,10700
2019-05-22 15:45,10700
2019-05-22 16:00,10700
2019-05-22 16:15,10700
2019-05-22 16:30,10700
2019-05-22 16:45,10700
2019-05-22 17:00,10600
2019-05-22 17:15,10600
2019-05-22 17:30,10600
2019-05-22 17:45,10500
2019-05-22 18:00,10600
2019-05-22 18:15,10500
2019-05-22 18:30,10400
2019-05-22 18:45,10400
2019-05-22 19:00,10500
2019-05-22 19:15,10400
2019-05-22 19:30,10400
2019-05-22 19:45,10400
2019-05-22 20:00,10300
2019-05-22 20:15,10300
2019-05-22 20:30,10200
2019-05-22 20:45,10300
2019-05-22 21:00,10300
2019-05-22 21:15,10100
2019-05-22 21:30,10100
2019-05-22 21:45,10100
2019-05-22 22:00,10200
2019-05-22 22:15,10100
2019-05-22 22:30,10100
2019-05-22 22:45,10100
2019-05-22 23:00,10000
2019-05-22 23:15,10000
2019-05-22 23:30,10000
2019-05-22 23:45,10000
2019-05-23 00:00,9930
2019-05-23 00:15,9950
2019-05-23 00:30,9950
2019-05-23 00:45,9930
2019-05-23 01:00,9930
2019-05-23 01:15,9840
2019-05-23 01:30,9800
2019-05-23 01:45,9820
2019-05-23 02:00,9770
2019-05-23 02:15,9730
2019-05-23 02:30,9730
2019-05-23 02:45,9670
2019-05-23 03:00,9730
2019-05-23 03:15,9710
2019-05-23 03:30,9620
2019-05-23 03:45,9620
2019-05-23 04:00,9620
2019-05-23 04:15,9670
2019-05-23 04:30,9670
2019-05-23 04:45,9640
2019-05-23 05:00,9580
2019-05-23 05:15,9530
2019-05-23 05:30,9560
2019-05-23 05:45,9600
2019-05-23 06:00,9600
2019-05-23 06:15,9470
2019-05-23 06:30,9560
2019-05-23 06:45,9470
2019-05-23 07:00,9600
2019-05-23 07:15,9580
2019-05-23 07:30,9430
2019-05-23 07:45,9320
2019-05-23 08:00,9340
2019-05-23 08:15,9430
2019-05-23 08:30,9490
2019-05-23 08:45,9410
2019-05-23 09:00,9300
2019-05-23 09:15,9450
2019-05-23 09:30,9510
2019-05-23 09:45,9470
2019-05-23 10:00,9410
